DelormeInstances_50_10.input	2	17	12	1.061979263646319	0.03514999999999999	45	{ 0-9 0-44 2-3 2-45 5-28 5-30 8-33 22-25 25-33 28-36 29-30 41-46 }
DelormeInstances_50_11.input	2	5	3	0.6543137462299933	0.0018279999999999963	5	{ 5-9 13-23 23-42 }
DelormeInstances_50_12.input	2	5	4	0.7923896418837061	0.01649299999999998	26	{ 3-36 3-43 11-36 36-39 }
DelormeInstances_50_13.input	2	5	3	0.5702901821321502	0.001906999999999992	5	{ 11-32 20-33 32-42 }
DelormeInstances_50_14.input	2	4	3	0.7546519591327167	0.0025509999999999977	9	{ 0-33 6-33 33-34 }
DelormeInstances_50_15.input	2	19	17	1.2390925141381508	4.970483000000001	40809	{ 6-12 6-38 10-11 10-40 14-30 15-40 16-31 16-33 16-38 20-40 22-40 24-26 26-36 30-39 30-40 31-40 40-44 }
DelormeInstances_50_16.input	2	7	5	0.18100757143003898	0.003394000000000008	13	{ 0-11 1-20 9-11 11-28 20-45 }
DelormeInstances_50_17.input	2	6	4	0.23690043479314637	0.003601999999999994	12	{ 4-5 12-17 12-20 17-22 }
DelormeInstances_50_18.input	2	4	2	0.04966888088396848	0.0014069999999999916	2	{ 2-42 9-35 }
DelormeInstances_50_19.input	2	8	4	0.9609332091298242	0.0016400000000000026	4	{ 2-33 11-14 18-19 28-34 }
DelormeInstances_50_20.input	2	8	5	0.35884243304240815	0.002590000000000009	9	{ 7-35 14-39 17-35 19-29 19-32 }
DelormeInstances_50_21.input	2	7	5	0.049768953143314795	0.019228000000000023	27	{ 0-33 0-37 0-44 24-29 36-44 }
DelormeInstances_50_22.input	2	8	5	1.1717319472660457	0.002700000000000008	9	{ 2-42 14-22 15-29 19-22 29-38 }
DelormeInstances_50_23.input	2	10	5	1.476556132944328	0.0018800000000000205	5	{ 1-29 2-3 15-35 24-38 32-39 }
DelormeInstances_50_24.input	2	12	8	1.6879015677770273	0.042813000000000045	67	{ 5-27 16-25 16-29 18-37 23-26 23-29 28-29 34-35 }
DelormeInstances_50_25.input	2	5	3	0.09887688453419972	0.0018800000000000205	5	{ 8-24 24-31 27-37 }
