/10_01.input.gz	1	0	0	0	0.0007729999999999682	0
/10_02.input.gz	1	3	2	0.013660815513225621	0.002212999999999965	1
/10_03.input.gz	1	0	0	0	0.0007610000000000672	0
/10_04.input.gz	1	0	0	0	0.0007929999999999326	0
/10_05.input.gz	1	0	0	0	0.0007789999999999186	0
/10_06.input.gz	1	2	1	0.016332823047692235	0.0017770000000000286	1
/10_07.input.gz	1	2	1	0.1823201217257473	0.0017860000000000098	1
/10_08.input.gz	1	2	1	0.18001968329278162	0.0017679999999999918	1
/10_09.input.gz	1	4	3	0.3869472333606194	0.0019020000000000148	1
/10_10.input.gz	1	0	0	0	0.0007839999999999514	0
/10_11.input.gz	1	2	1	0.026885410864195824	0.0017650000000000166	1
/10_12.input.gz	1	0	0	0	0.0007839999999999514	0
/10_13.input.gz	1	4	3	0.325129859010445	0.0020939999999999848	1
/10_14.input.gz	1	0	0	0	0.0007809999999999762	0
/10_15.input.gz	1	2	1	0.09358797017402298	0.001835000000000031	1
/10_16.input.gz	1	8	7	0.6594739456735434	0.0031260000000000177	1
/10_17.input.gz	1	2	1	0.0705978253489632	0.001774999999999971	1
/10_18.input.gz	1	6	5	0.5457652873060608	0.0021539999999999893	1
/10_19.input.gz	1	7	6	0.3387218209220322	0.002912999999999999	1
/10_20.input.gz	1	4	2	0.019110545921591667	0.00218700000000005	1
/10_21.input.gz	1	2	1	0.015402868469517772	0.002057000000000031	1
/10_22.input.gz	1	8	7	0.3048457115461707	0.0022070000000000145	1
/10_23.input.gz	1	2	1	0.0054270774326559135	0.0018249999999999655	1
/10_24.input.gz	1	7	6	0.12173977191760676	0.0024190000000000045	1
/10_25.input.gz	1	6	7	0.27995099738223583	0.0024290000000000145	1
/10_26.input.gz	1	0	0	0	0.0008070000000000577	0
/10_27.input.gz	1	5	3	0.12555019523624567	0.0022130000000000205	1
/10_28.input.gz	1	7	10	0.8614738573941554	0.0026329999999999965	1
/10_29.input.gz	1	3	2	0.07069930441263361	0.0019429999999999725	1
/10_30.input.gz	1	0	0	0	0.0007659999999999889	0
/10_31.input.gz	1	2	1	0.03419301843936284	0.0018750000000000155	1
/10_32.input.gz	1	0	0	0	0.0007910000000000417	0
/10_33.input.gz	1	0	0	0	0.0007660000000000444	0
/10_34.input.gz	1	8	9	0.2673345438706542	0.003114999999999979	1
/10_35.input.gz	1	2	1	0.1281201821635085	0.001819000000000015	1
/10_36.input.gz	1	7	5	0.6586355686605957	0.002383000000000024	1
/10_37.input.gz	1	3	2	0.17199775316377153	0.0018990000000000395	1
/10_38.input.gz	1	5	3	0.02491247677732833	0.0022460000000000258	1
/10_39.input.gz	1	3	2	0.2653774037200092	0.0019020000000000148	1
/10_40.input.gz	1	6	5	0.15670793302210484	0.0024129999999999985	1
/10_41.input.gz	1	8	8	0.36531597302397056	0.0030280000000000307	1
/10_42.input.gz	1	0	0	0	0.0007850000000000357	0
/10_43.input.gz	1	6	5	0.4341485661831466	0.0026639999999999997	1
/10_44.input.gz	1	7	7	0.8429023331838943	0.002460999999999991	1
/10_45.input.gz	1	0	0	0	0.0007810000000000317	0
/10_46.input.gz	1	9	9	0.7787624516785101	0.002673999999999954	1
/10_47.input.gz	1	0	0	0	0.0007669999999999622	0
/10_48.input.gz	1	4	4	0.7163764634811196	0.0020629999999999815	1
/10_49.input.gz	1	2	1	0.23727284123479886	0.0018460000000000143	1
/10_50.input.gz	1	2	1	0.00872429098182459	0.0018429999999999835	1
/20_01.input.gz	1	15	15	0.28322188110120416	0.005208999999999964	1
/20_02.input.gz	1	10	9	0.6537025964273475	0.0026820000000000177	1
/20_03.input.gz	1	15	19	1.0748463524546261	0.00815100000000002	1
/20_04.input.gz	1	3	2	0.28919372153827294	0.002095000000000069	1
/20_05.input.gz	1	4	3	0.024537723226976116	0.0021569999999999645	1
/20_06.input.gz	1	14	18	0.690244833195786	0.005396000000000012	1
/20_07.input.gz	1	8	7	0.4175536247913676	0.002817999999999987	1
/20_08.input.gz	1	16	22	1.039682407177021	0.00364800000000004	1
/20_09.input.gz	1	11	15	0.6764081569174456	0.004956999999999989	1
/20_10.input.gz	1	9	9	1.0538864485521198	0.0026550000000000185	1
/20_11.input.gz	1	5	3	0.12406642063273376	0.0022290000000000365	1
/20_12.input.gz	1	9	8	1.4535014060053817	0.0023019999999999707	1
/20_13.input.gz	1	8	9	0.3520607218714074	0.003176000000000012	1
/20_14.input.gz	1	13	14	1.1425022650711048	0.005195999999999978	1
/20_15.input.gz	1	17	29	0.9414487825431986	0.010647000000000018	1
/20_16.input.gz	1	13	14	1.7856979676097873	0.004954000000000014	1
/20_17.input.gz	1	5	4	0.03691526183517779	0.0020140000000000713	1
/20_18.input.gz	1	14	13	0.273501885586565	0.0036660000000000026	1
/20_19.input.gz	1	4	4	1.0748699159949717	0.0021970000000000045	1
/20_20.input.gz	1	14	15	1.5647496589627785	0.003928000000000043	1
/20_21.input.gz	1	15	19	0.6518802667450051	0.004170000000000007	1
/20_22.input.gz	1	14	29	0.8646111791667472	0.03345200000000004	1
/20_23.input.gz	1	6	4	0.3455924894833329	0.002253000000000005	1
/20_24.input.gz	1	12	11	0.1941798669054613	0.002819000000000016	1
/20_25.input.gz	1	9	10	1.0313606718297113	0.00429400000000002	1
/20_26.input.gz	1	16	31	1.4494886047704956	0.015569999999999973	1
/20_27.input.gz	1	4	4	0.0914050447009185	0.0023080000000000322	1
/20_28.input.gz	1	12	12	0.7775360997800338	0.002856999999999943	1
/20_29.input.gz	1	18	24	1.1831606004159905	0.040488000000000024	1
/20_30.input.gz	1	13	18	0.7653936707197425	0.0049000000000000155	1
/20_31.input.gz	1	10	11	1.4757468152129978	0.003402999999999934	1
/20_32.input.gz	1	14	14	1.3573361682442577	0.003855000000000053	1
/20_33.input.gz	1	2	1	0.027295358471904674	0.0018100000000000338	1
/20_34.input.gz	1	7	6	0.07010829051495393	0.0021629999999999705	1
